label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,1,2.8940625190734863,0.8654555678367615,1.733819603919983,0.9430043697357178,2.5630533695220947,0.7899999618530273,0.6833270192146301
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,2,2.8468666076660156,0.8597620129585266,2.175076484680176,1.5200614929199219,2.595611572265625,0.7824999690055847,0.7296590805053711
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,3,2.579946517944336,0.8877006769180298,1.5100804567337036,0.9336294531822205,2.6254594326019287,0.7918750047683716,0.735326886177063
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,4,2.8160719871520996,0.8732635378837585,1.661808729171753,1.1072609424591064,2.6518454551696777,0.7324999570846558,0.725255012512207
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,5,2.8878116607666016,0.8580889105796814,1.7334765195846558,1.1661375761032104,2.6866960525512695,0.8381249904632568,0.6972274780273438
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,6,2.4643731117248535,0.9016438126564026,1.6626150608062744,0.6310698986053467,2.75866436958313,0.7568750381469727,0.7773061394691467
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,7,2.7465779781341553,0.8770195245742798,1.9068889617919922,1.5386478900909424,2.7682456970214844,0.7137500047683716,0.6560547351837158
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,8,2.4990501403808594,0.8989219069480896,1.2011042833328247,0.9924278855323792,2.788862705230713,0.7999999523162842,0.7218135595321655
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,9,2.3630380630493164,0.9063136577606201,1.2881256341934204,0.825843095779419,2.847125768661499,0.734375,0.718013346195221
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,10,2.8197381496429443,0.8690969347953796,2.033040761947632,1.6082813739776611,2.870328664779663,0.669374942779541,0.6327648758888245
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,11,2.926666259765625,0.8537213802337646,1.6266692876815796,1.0718696117401123,2.9217281341552734,0.7156249284744263,0.702513575553894
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,12,2.3879408836364746,0.9087525606155396,1.0962700843811035,0.8318020701408386,2.957247257232666,0.7981250286102295,0.7254188656806946
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,13,2.734581470489502,0.8800972104072571,1.3905404806137085,1.1221017837524414,2.973259925842285,0.7093749642372131,0.725746750831604
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,14,2.679696559906006,0.8933535218238831,0.9623038172721863,0.722792387008667,3.0836563110351562,0.7481249570846558,0.7343016862869263
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,15,2.647217273712158,0.8845484256744385,1.1957123279571533,0.8968251943588257,3.093696117401123,0.7481249570846558,0.7320519685745239
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,16,2.650865316390991,0.8857917189598083,1.7274341583251953,1.2501006126403809,3.0949370861053467,0.6631249785423279,0.638727068901062
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,17,2.3366808891296387,0.8999820351600647,1.5605709552764893,0.7820325493812561,3.104001045227051,0.6799999475479126,0.6987463235855103
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,18,2.7199389934539795,0.8900591135025024,1.3292731046676636,0.8692511916160583,3.1853184700012207,0.7087500095367432,0.6862980723381042
EPH_relaxed_0001_pdb2pqr_Repair_221_r2_0001_complex,19,2.4918644428253174,0.8964555859565735,1.0832008123397827,0.8273926973342896,3.1946842670440674,0.6756249666213989,0.7277730703353882
