label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,1,2.855933904647827,0.8762620091438293,2.0129454135894775,1.4429658651351929,2.4307477474212646,0.731874942779541,0.6881206035614014
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,2,2.2904796600341797,0.9092551469802856,1.3323529958724976,0.8313533663749695,2.4887986183166504,0.7925000190734863,0.7358587384223938
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,3,2.589829206466675,0.9027013182640076,1.4129910469055176,1.0060232877731323,2.501343250274658,0.7143749594688416,0.6563224792480469
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,4,2.7174129486083984,0.8825128674507141,1.5605416297912598,1.1823348999023438,2.6994469165802,0.6987500190734863,0.6462610960006714
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,5,2.8374335765838623,0.8708996772766113,1.7029430866241455,1.2049707174301147,2.7213399410247803,0.6712499856948853,0.6492257118225098
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,6,2.5678462982177734,0.890363335609436,1.3368791341781616,0.7995124459266663,2.7382349967956543,0.71937495470047,0.6815614700317383
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,7,2.8506314754486084,0.8660814166069031,1.657814621925354,1.170660138130188,2.790860891342163,0.7024999856948853,0.688032865524292
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,8,2.5442163944244385,0.9018644690513611,1.2491236925125122,0.7533808350563049,2.811957836151123,0.7593749761581421,0.7028070688247681
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,9,2.9640936851501465,0.8769204020500183,1.9641892910003662,1.478055477142334,2.855780601501465,0.6949999928474426,0.657604992389679
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,10,2.77142596244812,0.8822636008262634,1.7086142301559448,1.46471107006073,2.9919204711914062,0.6681249737739563,0.6575852632522583
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,11,2.9932124614715576,0.8716303110122681,1.9947437047958374,1.6534463167190552,3.0157456398010254,0.6781250238418579,0.6467248201370239
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,12,2.767735242843628,0.8811963796615601,1.4085088968276978,0.8497762680053711,3.067955493927002,0.6681249141693115,0.6822900176048279
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,13,2.7915096282958984,0.8841367959976196,2.026416063308716,1.6529321670532227,3.0737051963806152,0.6893749237060547,0.6581882238388062
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,14,2.934901237487793,0.8651187419891357,2.022585153579712,1.1794744729995728,3.0861001014709473,0.6731249690055847,0.6567277908325195
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,15,2.4482381343841553,0.9036967158317566,1.1222643852233887,0.7790064215660095,3.1327297687530518,0.716249942779541,0.7445512413978577
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,16,3.070875406265259,0.858349084854126,1.7856707572937012,0.9289659857749939,3.1529934406280518,0.690625011920929,0.6897495985031128
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,17,2.735037326812744,0.889204740524292,1.335970401763916,1.0018023252487183,3.183164358139038,0.6987499594688416,0.6590605974197388
EPH_relaxed_0001_pdb2pqr_Repair_173_r2_0001_complex,18,3.412928581237793,0.8074973821640015,8.746400833129883,1.9426229000091553,3.2264444828033447,0.75,0.6947583556175232
