1.2240077813103407,1.2240077813103407,
1.1771668152007884,1.1771668152007884,
1.3548859245677387,1.3548859245677387,
1.2631654457206727,1.2631654457206727,
1.1977239450824482,1.1977239450824482,
1.053342842196626,1.053342842196626,
0.9300187807693128,0.9300187807693128,
0.9038124991116243,0.9038124991116243,
1.148223573897908,1.148223573897908,
1.172781417062772,1.172781417062772,
1.175332401483657,1.175332401483657,
0.9914366955136789,0.9914366955136789,
1.3080190058466283,1.3080190058466283,
1.1525059599521903,1.1525059599521903,
1.19182436232505,1.19182436232505,
1.2013930007026477,1.2013930007026477,
1.1709313487715374,1.1709313487715374,
1.1608950710662445,1.1608950710662445,
1.2351728723064155,1.2351728723064155,
1.6232867145508045,1.6232867145508045,
2.237868019178049,2.237868019178049,
3.3238710259809054,3.3238710259809054,
2.968724084498454,2.968724084498454,
2.885213376702152,2.885213376702152,
2.858418042594304,2.858418042594304,
2.7068713403259825,2.7068713403259825,
2.281234341783094,2.281234341783094,
2.1433166512428237,2.1433166512428237,
1.907492281917261,1.907492281917261,
1.8476516586458618,1.8476516586458618,
1.688191966990248,1.688191966990248,
1.6314788966633325,1.6314788966633325,
1.653506384926287,1.653506384926287,
1.9223523720379165,1.9223523720379165,
2.161924674008292,2.161924674008292,
1.8924670802604635,1.8924670802604635,
1.6775590372526192,1.6775590372526192,
1.414321592428101,1.414321592428101,
1.1377715827288069,1.1377715827288069,
