1.8113638078474699,1.8113638078474699,
1.9131084754883072,1.9131084754883072,
1.817040788101909,1.817040788101909,
1.790009876239786,1.790009876239786,
1.6778144541857198,1.6778144541857198,
1.9207108903922663,1.9207108903922663,
1.8827060079727245,1.8827060079727245,
1.7643052356913511,1.7643052356913511,
1.6632942948364566,1.6632942948364566,
1.63912396937617,1.63912396937617,
1.6354725477829826,1.6354725477829826,
1.4921347669988942,1.4921347669988942,
1.4531672238162403,1.4531672238162403,
1.4000761040952718,1.4000761040952718,
1.4156789799918785,1.4156789799918785,
1.9411421536503823,1.9411421536503823,
2.0509556897123975,2.0509556897123975,
2.3714320248557685,2.3714320248557685,
2.570205126693818,2.570205126693818,
2.968724084498454,2.968724084498454,
2.885213376702152,2.885213376702152,
2.858418042594304,2.858418042594304,
2.7068713403259825,2.7068713403259825,
2.281234341783094,2.281234341783094,
2.1433166512428237,2.1433166512428237,
1.907492281917261,1.907492281917261,
1.8476516586458618,1.8476516586458618,
1.688191966990248,1.688191966990248,
1.6314788966633325,1.6314788966633325,
1.653506384926287,1.653506384926287,
1.9223523720379165,1.9223523720379165,
2.161924674008292,2.161924674008292,
1.8924670802604635,1.8924670802604635,
1.6775590372526192,1.6775590372526192,
1.414321592428101,1.414321592428101,
1.1377715827288069,1.1377715827288069,
