1.573274709296609,1.573274709296609,
1.6172954517282627,1.6172954517282627,
1.9206834748678938,1.9206834748678938,
1.8437301743361116,1.8437301743361116,
1.8304313792554163,1.8304313792554163,
2.012321040778076,2.012321040778076,
2.0754791152848195,2.0754791152848195,
2.1592063446458236,2.1592063446458236,
2.2352281403471257,2.2352281403471257,
2.079418885457947,2.079418885457947,
1.8908871225966535,1.8908871225966535,
1.757546134942332,1.757546134942332,
1.697214069696816,1.697214069696816,
1.6875536126033155,1.6875536126033155,
1.7170999434337264,1.7170999434337264,
1.8220400820206635,1.8220400820206635,
1.9619723839283285,1.9619723839283285,
2.1750463857254667,2.1750463857254667,
2.116921173699285,2.116921173699285,
2.10365638800103,2.10365638800103,
1.9587794576826263,1.9587794576826263,
1.8638341848877769,1.8638341848877769,
1.6797612405019637,1.6797612405019637,
1.3825333671739148,1.3825333671739148,
1.1563337424231128,1.1563337424231128,
1.1623481885286888,1.1623481885286888,
1.8404894267351821,1.8404894267351821,
2.2820899515374515,2.2820899515374515,
2.5822085965963786,2.5822085965963786,
2.4322155578849456,2.4322155578849456,
2.3314194658931426,2.3314194658931426,
2.161924674008292,2.161924674008292,
1.8924670802604635,1.8924670802604635,
1.6775590372526192,1.6775590372526192,
1.414321592428101,1.414321592428101,
1.1377715827288069,1.1377715827288069,
