label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,1,2.8982393741607666,0.8550707101821899,1.5819318294525146,1.0198770761489868,2.351543426513672,0.8631250262260437,0.7426154613494873
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,2,2.7489564418792725,0.8700370788574219,1.9300589561462402,0.9318587183952332,2.4048962593078613,0.8224999904632568,0.7412008047103882
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,3,2.4236960411071777,0.8991675972938538,1.232235074043274,0.8847656846046448,2.4163026809692383,0.796875,0.7065017223358154
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,4,2.6563568115234375,0.8819713592529297,1.2926157712936401,0.8356431722640991,2.5629093647003174,0.7393749952316284,0.7023353576660156
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,5,2.8862390518188477,0.8645573854446411,2.679100513458252,2.2748284339904785,2.5920610427856445,0.6899999380111694,0.6946260929107666
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,6,3.1170928478240967,0.8439249992370605,2.200146436691284,1.2156238555908203,2.6210622787475586,0.7918750047683716,0.6997223496437073
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,7,3.0180294513702393,0.8564555644989014,1.711971402168274,1.317577600479126,2.6243770122528076,0.7262499928474426,0.6601099967956543
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,8,2.894909620285034,0.8723585605621338,1.5420444011688232,1.2546753883361816,2.6245298385620117,0.7068749666213989,0.6649039387702942
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,9,2.8104264736175537,0.8613022565841675,1.5352458953857422,1.0361992120742798,2.644167423248291,0.6931250095367432,0.6676275134086609
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,10,2.9542105197906494,0.8698405027389526,1.8182435035705566,0.9560884237289429,2.6762027740478516,0.7468749284744263,0.699785590171814
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,11,2.7329630851745605,0.869746744632721,1.84467613697052,1.27090585231781,2.7045459747314453,0.73499995470047,0.6977828741073608
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,12,2.801809549331665,0.8813579678535461,1.4236180782318115,1.0441536903381348,2.7153563499450684,0.7412500381469727,0.6819844841957092
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,13,2.335869550704956,0.9111713767051697,1.1875962018966675,0.8196377754211426,2.7446484565734863,0.7662500143051147,0.6417803764343262
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,14,2.626866340637207,0.8881081938743591,1.080759882926941,0.705976665019989,2.757866382598877,0.7606249451637268,0.7160382866859436
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,15,2.7376339435577393,0.8754621744155884,1.7240521907806396,0.9934040904045105,2.7827930450439453,0.7143749594688416,0.6854447722434998
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,16,3.52134370803833,0.7887225151062012,8.922102928161621,1.6112580299377441,2.7910680770874023,0.8431249856948853,0.7692636251449585
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,17,3.055589437484741,0.8594487905502319,1.5873963832855225,1.2843254804611206,2.8284614086151123,0.7118749618530273,0.6696464419364929
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,18,2.7093329429626465,0.8776079416275024,1.6531503200531006,1.2990893125534058,2.8788228034973145,0.7112499475479126,0.6862337589263916
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,19,2.3502869606018066,0.9102230072021484,1.258845329284668,0.6440193057060242,2.892836093902588,0.6918749809265137,0.7215741872787476
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,20,2.724844217300415,0.8762761354446411,1.4772001504898071,0.9557732343673706,2.8971471786499023,0.7268749475479126,0.6735116839408875
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,21,2.5429654121398926,0.8911288380622864,1.1209793090820312,0.7607827186584473,2.9022748470306396,0.6987499594688416,0.6825165152549744
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,22,2.617978811264038,0.8895840644836426,1.6864458322525024,1.0846278667449951,2.917595386505127,0.6868749856948853,0.6924698948860168
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,23,2.9222657680511475,0.8578196167945862,1.8133203983306885,1.1666051149368286,2.942706346511841,0.7181249856948853,0.6745086908340454
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,24,2.5656681060791016,0.8912038207054138,1.2874743938446045,1.0521754026412964,3.0008151531219482,0.7068749666213989,0.726865828037262
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,25,2.578014850616455,0.8963707089424133,1.333587646484375,0.8052859902381897,3.0528831481933594,0.7987499833106995,0.7577685117721558
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,26,2.961930513381958,0.8615714907646179,2.3534631729125977,1.8495062589645386,3.056211233139038,0.6981249451637268,0.661070704460144
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,27,2.838160991668701,0.8693737983703613,2.0701401233673096,1.5557001829147339,3.0562493801116943,0.6824999451637268,0.6316908001899719
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,28,2.7824275493621826,0.877128005027771,1.7140897512435913,1.0463773012161255,3.141017436981201,0.6831250190734863,0.6519062519073486
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,29,2.7163779735565186,0.88873690366745,1.3885977268218994,0.7418411374092102,3.157425880432129,0.7093749642372131,0.6969132423400879
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,30,2.7255072593688965,0.884001612663269,1.8892409801483154,1.0721501111984253,3.191817045211792,0.6706249713897705,0.6299079656600952
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,31,2.7619521617889404,0.8795983791351318,1.7852503061294556,0.745110034942627,3.2404944896698,0.6825000047683716,0.6492114067077637
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,32,2.5824899673461914,0.8900934457778931,1.4209494590759277,0.8100277185440063,3.3379852771759033,0.6868749856948853,0.6700552105903625
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,33,2.9677913188934326,0.8327248096466064,9.203997611999512,1.2533048391342163,3.3620188236236572,0.6212499737739563,0.6359730362892151
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,34,2.6585001945495605,0.8798797130584717,1.305301547050476,0.8172053098678589,3.3794400691986084,0.6756249666213989,0.7397048473358154
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,35,2.888962507247925,0.8477760553359985,2.245206356048584,1.3258007764816284,3.3799777030944824,0.6862499713897705,0.6919919848442078
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,36,2.8259148597717285,0.8789696097373962,2.1215968132019043,1.6604702472686768,3.398019313812256,0.6487500071525574,0.6526793241500854
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,37,2.479508876800537,0.8963898420333862,1.612510323524475,0.9486528038978577,3.403698682785034,0.7787500023841858,0.6865956783294678
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,38,3.193779468536377,0.8132892847061157,8.81983757019043,1.7757171392440796,3.4400620460510254,0.6675000190734863,0.7003408074378967
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,39,2.8249733448028564,0.8662660121917725,2.0904603004455566,1.5750588178634644,3.4445817470550537,0.684999942779541,0.6518303155899048
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,40,3.3854379653930664,0.7912862300872803,8.925440788269043,1.338797688484192,3.5497024059295654,0.64124995470047,0.6607904434204102
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,41,3.2700142860412598,0.8103697299957275,8.770952224731445,1.6256170272827148,3.652268648147583,0.6243749856948853,0.6418747901916504
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,42,2.5797386169433594,0.8850758671760559,1.536789059638977,0.8135467171669006,3.7571518421173096,0.6293749809265137,0.7184321880340576
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,43,2.7107813358306885,0.8808078169822693,1.9003779888153076,0.86017245054245,3.8163137435913086,0.6737499833106995,0.6373568773269653
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,44,3.351576089859009,0.8012305498123169,8.917534828186035,1.0878143310546875,3.832019090652466,0.6293749809265137,0.684667706489563
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,45,2.566826581954956,0.8961464166641235,1.4839599132537842,0.8212782740592957,3.95954966545105,0.6443749666213989,0.6759671568870544
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,46,2.6319236755371094,0.8832648992538452,1.5493215322494507,0.864765465259552,3.9752590656280518,0.65625,0.676648736000061
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,47,2.2745141983032227,0.9188375473022461,1.260371446609497,0.8191308975219727,4.0017290115356445,0.6387499570846558,0.7192119359970093
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,48,3.4712703227996826,0.7961077690124512,8.823790550231934,1.8128314018249512,4.043493270874023,0.7574999928474426,0.6994870901107788
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,49,2.7692980766296387,0.8876599669456482,1.7486211061477661,1.462874174118042,4.07833194732666,0.5893750190734863,0.6276248693466187
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,50,3.2268779277801514,0.8113880753517151,8.619545936584473,1.3302862644195557,4.101010322570801,0.6106249690055847,0.6649858951568604
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,51,2.620366096496582,0.8886087536811829,1.2629574537277222,0.6951022744178772,4.117858409881592,0.5962499380111694,0.6812008023262024
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,52,2.620743989944458,0.8898081183433533,1.4468740224838257,0.792542040348053,4.281167507171631,0.5793749690055847,0.6844563484191895
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,53,2.6547632217407227,0.888630211353302,1.3116053342819214,0.7635979056358337,4.342986583709717,0.5918749570846558,0.6395712494850159
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,54,3.052326202392578,0.8391528129577637,2.1865992546081543,0.9137167930603027,4.353448867797852,0.7443749904632568,0.74462890625
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,55,2.9456918239593506,0.8605712056159973,2.2622241973876953,1.7610620260238647,4.4121527671813965,0.5868749618530273,0.6398236751556396
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,56,2.648078680038452,0.882565975189209,1.52459716796875,0.7107201218605042,4.519793510437012,0.5537499785423279,0.6370524168014526
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,57,3.2707672119140625,0.812554121017456,8.944232940673828,1.5294595956802368,4.524961948394775,0.6143749356269836,0.6081147193908691
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,58,2.708932638168335,0.8771602511405945,1.5524340867996216,0.9020556807518005,4.531407356262207,0.5706249475479126,0.6768045425415039
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,59,2.617237091064453,0.8853756785392761,1.3038928508758545,0.7380271553993225,4.583861827850342,0.5706249475479126,0.6485036015510559
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,60,3.09489369392395,0.8566643595695496,2.788499116897583,2.2050187587738037,4.665816307067871,0.5506249666213989,0.6249343156814575
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,61,3.463505744934082,0.8027430176734924,8.551712036132812,1.8034050464630127,4.691778182983398,0.5449999570846558,0.6429461240768433
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,62,2.684504985809326,0.896255373954773,1.4457736015319824,0.7750037312507629,4.713016986846924,0.5475000143051147,0.6761762499809265
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,63,2.9758780002593994,0.8668020367622375,2.964667558670044,2.291529655456543,4.719714164733887,0.5362499952316284,0.6017155647277832
EPH_relaxed_0001_pdb2pqr_Repair_269_r2_0001_complex,64,2.80039644241333,0.8732430934906006,2.0998973846435547,1.35330069065094,4.781862258911133,0.6556249856948853,0.545586347579956
