label,model_idx,fape,lddt,rmsd,kabsch,prmsd,plddt,plddt_pde
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,1,2.6415858268737793,0.8851678371429443,2.0297183990478516,1.0530847311019897,2.345292806625366,0.8537499904632568,0.7175570726394653
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,2,2.7054903507232666,0.8697620034217834,1.7883203029632568,0.996274471282959,2.4527370929718018,0.8812499642372131,0.759451150894165
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,3,2.9004485607147217,0.8508528470993042,1.8995203971862793,1.1678073406219482,2.474480390548706,0.8024999499320984,0.7236270904541016
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,4,2.6025588512420654,0.8894876837730408,1.7527605295181274,1.0704357624053955,2.4757654666900635,0.7456249594688416,0.6922324895858765
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,5,2.5290701389312744,0.8955501914024353,1.8015142679214478,1.3236100673675537,2.5379836559295654,0.7281249761581421,0.6892654895782471
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,6,2.7636241912841797,0.870392382144928,1.7351878881454468,1.3211497068405151,2.6725893020629883,0.7237499952316284,0.6463216543197632
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,7,2.741830825805664,0.8726356625556946,1.8134808540344238,1.0425629615783691,2.765726327896118,0.7143750190734863,0.7029352784156799
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,8,2.769951105117798,0.8788094520568848,2.6125168800354004,1.6085188388824463,2.774219036102295,0.6968749761581421,0.6367180943489075
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,9,2.7274599075317383,0.887694239616394,2.4043707847595215,1.8593838214874268,2.826024293899536,0.6768749356269836,0.6538043022155762
EPH_relaxed_0001_pdb2pqr_Repair_291_r2_0001_complex,10,2.7260124683380127,0.8876613974571228,1.6036460399627686,1.1021307706832886,2.850325584411621,0.6881250143051147,0.6655109524726868
